date,weekday,korean_category,chinese_category,japanese_category,western_category,korean_sales,chinese_sales,japanese_sales,western_sales,total_sales,temperature,is_exam,is_festival,is_vacation
2024-09-04,2,불고기,볶음밥,우동,오믈라이스,279,257,246,234,1016,13.762989383385808,0,0,0
2024-09-05,3,순대국밥,짬뽕,우동,알리오 올리오,225,256,225,184,890,10.749473722209377,0,0,0
2024-09-06,4,순대국밥,볶음밥,규동,오믈라이스,202,211,230,193,836,16.331438128149316,0,0,0
2024-09-07,5,설렁탕,짬뽕,냉모밀,알리오 올리오,0,0,0,0,0,16.39010941809806,0,0,0
2024-09-08,6,불고기,짜장면,라멘,스테이크,0,0,0,0,0,10.40785422822988,0,0,0
2024-09-09,0,제육볶음,짬뽕,라멘,까르보나라,238,229,238,201,906,15.68844514639082,0,0,0
2024-09-10,1,불고기,짜장면,미소라멘,치킨까스,230,257,230,221,938,17.20674927728512,0,0,0
2024-09-11,2,돈까스,짜장면,냉모밀,스테이크,223,250,170,241,884,16.12315935511879,0,0,0
2024-09-12,3,불고기,볶음밥,우동,알리오 올리오,297,273,261,213,1044,16.895944451284187,0,0,0
2024-09-13,4,설렁탕,마파두부덮밥,라멘,스테이크,178,152,220,229,779,10.787192705727753,0,0,0
2024-09-14,5,순대국밥,볶음밥,라멘,알리오 올리오,0,0,0,0,0,15.993120464988587,0,0,0
2024-09-15,6,설렁탕,짬뽕,미소라멘,까르보나라,0,0,0,0,0,14.09214072158866,0,0,0
2024-09-16,0,감자탕,고추잡채덮밥,규동,까르보나라,224,159,233,205,821,13.551629523826064,0,0,0
2024-09-17,1,제육볶음,볶음밥,냉모밀,스테이크,273,241,199,283,996,17.611666828259178,0,0,0
2024-09-18,2,김치찌개,짜장면,우동,오믈라이스,228,289,227,217,961,19.43782353202269,0,0,0
2024-09-19,3,설렁탕,마파두부덮밥,냉모밀,알리오 올리오,280,240,253,240,1013,20.38311016380108,0,0,0
2024-09-20,4,돈까스,마파두부덮밥,규동,오믈라이스,270,194,269,226,959,18.94442361451772,0,0,0
2024-09-21,5,김치찌개,볶음밥,우동,스테이크,0,0,0,0,0,14.670797455109447,0,0,0
2024-09-22,6,감자탕,짬뽕,가츠동,스테이크,0,0,0,0,0,16.05816048907903,0,0,0
2024-09-23,0,설렁탕,마파두부덮밥,미소라멘,까르보나라,205,176,245,215,841,17.30046861535273,0,0,0
2024-09-24,1,김치찌개,짜장면,가츠동,치킨까스,211,269,231,231,942,15.363533847898386,0,0,0
2024-09-25,2,제육볶음,볶음밥,우동,치킨까스,277,245,234,256,1012,15.392292563734634,0,1,0
2024-09-26,3,불고기,볶음밥,가츠동,까르보나라,334,307,320,294,1255,17.471259395628547,0,1,0
2024-09-27,4,설렁탕,볶음밥,규동,스테이크,203,222,241,261,927,14.822152061922203,0,1,0
2024-09-28,5,돈까스,볶음밥,냉모밀,치킨까스,0,0,0,0,0,12.812139190879016,0,0,0
2024-09-29,6,김치찌개,고추잡채덮밥,라멘,까르보나라,0,0,0,0,0,13.756580802492424,0,0,0
2024-09-30,0,순대국밥,짜장면,냉모밀,치킨까스,225,287,194,246,952,16.901731133201228,0,0,0
2024-10-01,1,순대국밥,마파두부덮밥,가츠동,치킨까스,232,190,253,253,928,15.008979873599868,0,0,0
2024-10-02,2,제육볶음,고추잡채덮밥,미소라멘,까르보나라,236,155,227,200,818,16.020629930605015,0,0,0
2024-10-03,3,설렁탕,마파두부덮밥,냉모밀,스테이크,238,204,216,307,965,17.01023772660657,0,0,0
2024-10-04,4,순대국밥,짜장면,우동,스테이크,161,205,161,197,724,13.875475611307172,0,0,0
2024-10-05,5,김치찌개,볶음밥,미소라멘,오믈라이스,0,0,0,0,0,17.268744490889418,0,0,0
2024-10-06,6,부대찌개,짬뽕,규동,오믈라이스,0,0,0,0,0,16.136527810375185,0,0,0
2024-10-07,0,제육볶음,고추잡채덮밥,라멘,스테이크,224,147,224,233,828,11.295560739265564,0,0,0
2024-10-08,1,제육볶음,짬뽕,라멘,까르보나라,228,219,228,193,868,19.326914373558733,0,0,0
2024-10-09,2,부대찌개,짜장면,냉모밀,스테이크,204,248,169,239,860,13.497765768729252,0,0,0
2024-10-10,3,감자탕,볶음밥,우동,까르보나라,255,245,234,234,968,10.034713970444448,0,0,0
2024-10-11,4,감자탕,짬뽕,우동,치킨까스,176,183,161,176,696,11.864868871241091,0,0,0
2024-10-12,5,부대찌개,짬뽕,냉모밀,까르보나라,0,0,0,0,0,11.936864517965034,0,0,0
2024-10-13,6,돈까스,짜장면,미소라멘,오믈라이스,0,0,0,0,0,15.1565199559726,0,0,0
2024-10-14,0,불고기,볶음밥,냉모밀,까르보나라,189,173,143,166,671,14.178448483361288,0,0,0
2024-10-15,1,감자탕,짬뽕,미소라멘,까르보나라,257,268,268,235,1028,13.98950409707822,1,0,0
2024-10-16,2,설렁탕,볶음밥,가츠동,치킨까스,211,231,242,241,925,16.85910589644744,1,0,0
2024-10-17,3,감자탕,고추잡채덮밥,가츠동,오믈라이스,249,176,249,217,891,16.01962608357811,1,0,0
2024-10-18,4,감자탕,짜장면,냉모밀,치킨까스,252,294,199,252,997,15.948143611932858,1,0,0
2024-10-19,5,부대찌개,짬뽕,우동,알리오 올리오,0,0,0,0,0,16.22948537198608,1,0,0
2024-10-20,6,순대국밥,짜장면,규동,까르보나라,0,0,0,0,0,16.848404004006714,1,0,0
2024-10-21,0,설렁탕,마파두부덮밥,가츠동,오믈라이스,257,184,245,214,900,8.67613997466767,1,0,0
2024-10-22,1,김치찌개,볶음밥,미소라멘,오믈라이스,209,218,237,200,864,13.906685243206615,0,0,0
2024-10-23,2,불고기,볶음밥,규동,오믈라이스,254,233,253,213,953,8.459369806531578,0,0,0
2024-10-24,3,감자탕,마파두부덮밥,우동,까르보나라,247,185,227,227,886,15.108179780393389,0,0,0
2024-10-25,4,설렁탕,짬뽕,냉모밀,스테이크,182,216,164,234,796,14.986101083326965,0,0,0
2024-10-26,5,불고기,고추잡채덮밥,냉모밀,치킨까스,0,0,0,0,0,18.13659682436904,0,0,0
2024-10-27,6,감자탕,짜장면,가츠동,까르보나라,0,0,0,0,0,18.562903178163364,0,0,0
2024-10-28,0,순대국밥,짜장면,가츠동,치킨까스,151,192,165,165,673,15.6083251447571,0,0,0
2024-10-29,1,돈까스,마파두부덮밥,냉모밀,오믈라이스,266,192,202,224,884,13.4989167678093,0,0,0
2024-10-30,2,부대찌개,고추잡채덮밥,규동,까르보나라,244,180,265,233,922,16.455483337637215,0,0,0
2024-10-31,3,제육볶음,볶음밥,냉모밀,오믈라이스,250,221,182,202,855,13.41624708802706,0,0,0
2024-11-01,4,설렁탕,짬뽕,미소라멘,알리오 올리오,175,208,208,150,741,14.995822045669954,0,0,0
2024-11-02,5,불고기,짬뽕,냉모밀,오믈라이스,0,0,0,0,0,17.9584089508823,0,0,0
2024-11-03,6,부대찌개,고추잡채덮밥,라멘,오믈라이스,0,0,0,0,0,13.326685962031728,0,0,0
2024-11-04,0,순대국밥,고추잡채덮밥,미소라멘,까르보나라,204,158,232,204,798,17.417035917727503,0,0,0
2024-11-05,1,김치찌개,고추잡채덮밥,미소라멘,스테이크,215,167,245,264,891,17.032204106076907,0,0,0
2024-11-06,2,돈까스,고추잡채덮밥,냉모밀,까르보나라,209,142,159,184,694,12.135624548607534,0,0,0
2024-11-07,3,김치찌개,마파두부덮밥,라멘,스테이크,223,182,263,273,941,17.921682384652204,0,0,0
2024-11-08,4,설렁탕,마파두부덮밥,냉모밀,치킨까스,171,147,155,196,669,17.095699036114514,0,0,0
2024-11-09,5,제육볶음,볶음밥,라멘,까르보나라,0,0,0,0,0,15.305777662117972,0,0,0
2024-11-10,6,설렁탕,고추잡채덮밥,미소라멘,오믈라이스,0,0,0,0,0,12.713029625917043,0,0,0
2024-11-11,0,감자탕,짬뽕,냉모밀,알리오 올리오,196,205,156,147,704,12.42238194427329,0,0,0
2024-11-12,1,돈까스,짬뽕,라멘,알리오 올리오,219,219,228,158,824,13.387012269290931,0,0,0
2024-11-13,2,제육볶음,짬뽕,우동,까르보나라,198,190,168,167,723,16.62778338987588,0,0,0
2024-11-14,3,설렁탕,짜장면,규동,치킨까스,198,265,236,227,926,12.133124497795809,0,0,0
2024-11-15,4,불고기,짬뽕,라멘,스테이크,149,148,154,160,611,16.31253674585961,0,0,0
2024-11-16,5,제육볶음,짬뽕,미소라멘,스테이크,0,0,0,0,0,11.274733413364824,0,0,0
2024-11-17,6,감자탕,고추잡채덮밥,우동,스테이크,0,0,0,0,0,14.387794246683454,0,0,0
2024-11-18,0,설렁탕,마파두부덮밥,냉모밀,치킨까스,202,173,182,231,788,15.328943263722026,0,0,0
2024-11-19,1,제육볶음,볶음밥,미소라멘,오믈라이스,230,204,211,186,831,22.33539043517675,0,0,0
2024-11-20,2,부대찌개,마파두부덮밥,규동,알리오 올리오,229,180,249,180,838,10.868053033438898,0,0,0
2024-11-21,3,설렁탕,짬뽕,우동,스테이크,168,199,176,215,758,19.4160436994704,0,0,0
2024-11-22,4,불고기,짬뽕,미소라멘,까르보나라,193,193,193,169,748,15.44952724196184,0,0,0
2024-11-23,5,불고기,마파두부덮밥,가츠동,스테이크,0,0,0,0,0,16.23351575404789,0,0,0
2024-11-24,6,부대찌개,마파두부덮밥,가츠동,까르보나라,0,0,0,0,0,15.355043740164614,0,0,0
2024-11-25,0,설렁탕,볶음밥,가츠동,오믈라이스,166,181,189,165,701,16.3341804545857,0,0,0
2024-11-26,1,돈까스,볶음밥,냉모밀,오믈라이스,243,223,185,204,855,14.538944686913949,0,0,0
2024-11-27,2,부대찌개,짬뽕,미소라멘,까르보나라,227,246,246,217,936,19.362150544372376,0,0,0
2024-11-28,3,설렁탕,짜장면,냉모밀,스테이크,202,270,183,260,915,13.630586567325834,0,0,0
2024-11-29,4,설렁탕,고추잡채덮밥,우동,까르보나라,190,154,200,200,744,18.396703716537743,0,0,0
2024-11-30,5,순대국밥,볶음밥,가츠동,오믈라이스,0,0,0,0,0,13.066898639360932,0,0,0
2024-12-01,6,돈까스,고추잡채덮밥,우동,스테이크,0,0,0,0,0,-0.1807555392038608,0,0,0
2024-12-02,0,순대국밥,볶음밥,라멘,까르보나라,156,117,184,111,568,-3.215887656870658,0,0,0
2024-12-03,1,부대찌개,마파두부덮밥,미소라멘,알리오 올리오,219,142,238,142,741,1.3650711610425597,0,0,0
2024-12-04,2,부대찌개,고추잡채덮밥,우동,치킨까스,203,125,194,177,699,4.335377870779602,0,0,0
2024-12-05,3,감자탕,짜장면,규동,스테이크,220,184,164,177,745,-0.2320685394625622,0,0,0
2024-12-06,4,순대국밥,볶음밥,가츠동,까르보나라,149,111,116,106,482,-0.5906570961117286,0,0,0
2024-12-07,5,순대국밥,짜장면,미소라멘,알리오 올리오,0,0,0,0,0,-3.3438508892037806,0,0,0
2024-12-08,6,불고기,짜장면,가츠동,오믈라이스,0,0,0,0,0,-0.6878779606569243,0,0,0
2024-12-09,0,불고기,마파두부덮밥,미소라멘,오믈라이스,154,111,216,129,610,-4.778382779164583,0,0,0
2024-12-10,1,설렁탕,마파두부덮밥,우동,오믈라이스,239,146,250,171,806,-2.738633960156481,1,0,0
2024-12-11,2,순대국밥,짜장면,미소라멘,알리오 올리오,209,221,237,142,809,0.6803581383274062,1,0,0
2024-12-12,3,설렁탕,볶음밥,냉모밀,까르보나라,221,202,116,193,732,3.957039593224189,1,0,0
2024-12-13,4,설렁탕,짜장면,냉모밀,오믈라이스,197,219,104,164,684,8.42763258368851,1,0,0
2024-12-14,5,부대찌개,볶음밥,냉모밀,까르보나라,0,0,0,0,0,-1.759755255212702,1,0,0
2024-12-15,6,불고기,볶음밥,라멘,오믈라이스,0,0,0,0,0,4.30590046993632,1,0,0
2024-12-16,0,돈까스,볶음밥,미소라멘,알리오 올리오,195,179,234,140,748,0.7312574412049437,1,0,0
2024-12-17,1,김치찌개,짜장면,규동,오믈라이스,223,202,181,152,758,-0.4537429402391276,0,0,0
2024-12-18,2,김치찌개,볶음밥,라멘,치킨까스,176,154,208,160,698,1.2977833551784566,0,0,0
2024-12-19,3,제육볶음,볶음밥,미소라멘,까르보나라,190,168,220,161,739,0.1857494510398775,0,0,0
2024-12-20,4,순대국밥,짬뽕,우동,치킨까스,144,136,144,131,555,0.3311871768366555,0,0,0
2024-12-21,5,순대국밥,짬뽕,라멘,오믈라이스,0,0,0,0,0,-1.2249994884800075,0,0,1
2024-12-22,6,제육볶음,볶음밥,규동,까르보나라,0,0,0,0,0,-4.194328979396552,0,0,1
2024-12-23,0,감자탕,마파두부덮밥,냉모밀,알리오 올리오,107,57,43,57,264,-4.630875607566245,0,0,1
2024-12-24,1,순대국밥,짬뽕,우동,스테이크,62,58,61,63,244,1.959734649843681,0,0,1
2024-12-25,2,설렁탕,마파두부덮밥,가츠동,치킨까스,58,35,47,47,187,-0.8301002702571402,0,0,1
2024-12-26,3,순대국밥,짬뽕,미소라멘,치킨까스,83,67,94,65,309,-1.7882666989685,0,0,1
2024-12-27,4,부대찌개,짜장면,라멘,까르보나라,52,53,59,41,205,0.0255168801694607,0,0,1
2024-12-28,5,부대찌개,마파두부덮밥,규동,스테이크,0,0,0,0,0,2.384796758746883,0,0,1
2024-12-29,6,불고기,고추잡채덮밥,우동,까르보나라,0,0,0,0,0,0.5410918290791946,0,0,1
2024-12-30,0,김치찌개,볶음밥,우동,까르보나라,86,64,86,61,297,-1.968164809922902,0,0,1
2024-12-31,1,제육볶음,볶음밥,가츠동,치킨까스,72,64,67,67,270,3.678878866946849,0,0,1
2025-01-01,2,감자탕,짜장면,미소라멘,치킨까스,80,78,84,67,309,4.737556508944896,0,0,1
2025-01-02,3,순대국밥,마파두부덮밥,미소라멘,알리오 올리오,55,37,62,37,191,1.48366996596856,0,0,1
2025-01-03,4,돈까스,짜장면,미소라멘,오믈라이스,58,65,70,49,242,2.9209905340322706,0,0,1
2025-01-04,5,부대찌개,마파두부덮밥,냉모밀,치킨까스,0,0,0,0,0,3.725879990441433,0,0,1
2025-01-05,6,불고기,짜장면,냉모밀,오믈라이스,0,0,0,0,0,3.390297949213541,0,0,1
2025-01-06,0,설렁탕,고추잡채덮밥,규동,치킨까스,64,43,63,60,230,1.8422975313378709,0,0,1
2025-01-07,1,설렁탕,마파두부덮밥,가츠동,오믈라이스,69,49,66,57,241,1.7950411412246483,0,0,1
2025-01-08,2,제육볶음,마파두부덮밥,우동,치킨까스,62,43,63,58,226,1.5589817200395075,0,0,1
2025-01-09,3,순대국밥,짬뽕,규동,까르보나라,83,68,68,59,278,-3.2920130236411307,0,0,1
2025-01-10,4,돈까스,볶음밥,미소라멘,오믈라이스,36,33,43,30,142,2.102169470578757,0,0,1
2025-01-11,5,부대찌개,짜장면,라멘,오믈라이스,0,0,0,0,0,-4.067441913379662,0,0,1
2025-01-12,6,부대찌개,볶음밥,규동,오믈라이스,0,0,0,0,0,-2.383798365375165,0,0,1
2025-01-13,0,김치찌개,마파두부덮밥,미소라멘,스테이크,45,30,51,46,172,3.9106952034242624,0,0,1
2025-01-14,1,감자탕,고추잡채덮밥,가츠동,까르보나라,75,44,62,57,238,2.5206604880825925,0,0,1
2025-01-15,2,부대찌개,고추잡채덮밥,가츠동,스테이크,48,29,41,46,164,4.462194869057588,0,0,1
2025-01-16,3,설렁탕,고추잡채덮밥,냉모밀,까르보나라,82,47,37,61,227,-0.8150231510618767,0,0,1
2025-01-17,4,돈까스,짜장면,우동,스테이크,62,69,76,67,274,-3.4567465238303026,0,0,1
2025-01-18,5,불고기,짜장면,미소라멘,스테이크,0,0,0,0,0,-0.7213115912110285,0,0,1
2025-01-19,6,돈까스,볶음밥,라멘,까르보나라,0,0,0,0,0,0.3060938917217226,0,0,1
2025-01-20,0,감자탕,짜장면,가츠동,까르보나라,73,71,61,55,260,0.236966149020029,0,0,1
2025-01-21,1,제육볶음,마파두부덮밥,가츠동,스테이크,90,63,84,94,331,3.4010414362701047,0,0,1
2025-01-22,2,김치찌개,마파두부덮밥,가츠동,치킨까스,85,50,67,66,268,-1.0838112750103366,0,0,1
2025-01-23,3,불고기,고추잡채덮밥,우동,스테이크,88,60,93,95,336,1.0561034154087727,0,0,1
2025-01-24,4,제육볶음,마파두부덮밥,규동,알리오 올리오,61,43,59,43,206,-2.965881448303818,0,0,1
2025-01-25,5,부대찌개,짬뽕,우동,까르보나라,0,0,0,0,0,1.350951834131439,0,0,1
2025-01-26,6,돈까스,짬뽕,우동,스테이크,0,0,0,0,0,0.0093256505569102,0,0,1
2025-01-27,0,부대찌개,볶음밥,라멘,스테이크,60,43,68,50,221,-2.2494400148535525,0,0,1
2025-01-28,1,돈까스,짜장면,라멘,알리오 올리오,68,76,98,49,291,-0.7074880865245584,0,0,1
2025-01-29,2,설렁탕,짜장면,냉모밀,치킨까스,112,106,50,91,359,-0.552527239545665,0,0,1
2025-01-30,3,불고기,마파두부덮밥,우동,알리오 올리오,55,40,68,40,203,-0.8104653880112885,0,0,1
2025-01-31,4,감자탕,볶음밥,가츠동,오믈라이스,82,66,68,60,276,5.31402372680305,0,0,1
2025-02-01,5,부대찌개,짬뽕,규동,스테이크,0,0,0,0,0,-0.2953380069236389,0,0,1
2025-02-02,6,부대찌개,볶음밥,냉모밀,스테이크,0,0,0,0,0,-0.7316883305320132,0,0,1
2025-02-03,0,김치찌개,볶음밥,우동,치킨까스,57,42,57,44,200,-6.292352872830425,0,0,1
2025-02-04,1,제육볶음,짜장면,라멘,스테이크,61,66,86,64,277,-2.682622055938432,0,0,1
2025-02-05,2,돈까스,마파두부덮밥,규동,알리오 올리오,98,70,98,70,336,-0.7892202733690585,0,0,1
2025-02-06,3,부대찌개,볶음밥,우동,까르보나라,96,68,91,65,320,-2.0575580285299284,0,0,1
2025-02-07,4,설렁탕,짜장면,라멘,스테이크,52,57,64,55,228,4.145122780133391,0,0,1
2025-02-08,5,설렁탕,볶음밥,가츠동,스테이크,0,0,0,0,0,-0.4948133261886558,0,0,1
2025-02-09,6,제육볶음,짬뽕,냉모밀,오믈라이스,0,0,0,0,0,3.865332747954757,0,0,1
2025-02-10,0,순대국밥,고추잡채덮밥,규동,치킨까스,52,34,50,48,184,0.185113902151104,0,0,1
2025-02-11,1,감자탕,짜장면,우동,알리오 올리오,73,71,67,45,256,0.1116835092647299,0,0,1
2025-02-12,2,설렁탕,짜장면,라멘,오믈라이스,93,89,115,66,363,-0.2663893431375028,0,0,1
2025-02-13,3,김치찌개,고추잡채덮밥,미소라멘,알리오 올리오,67,43,76,46,232,0.0113887548643773,0,0,1
2025-02-14,4,부대찌개,볶음밥,우동,치킨까스,50,42,48,43,183,5.156385009149578,0,0,1
2025-02-15,5,돈까스,고추잡채덮밥,가츠동,치킨까스,0,0,0,0,0,-6.958832180253655,0,0,1
2025-02-16,6,순대국밥,마파두부덮밥,냉모밀,오믈라이스,0,0,0,0,0,-6.0046372333160365,0,0,1
2025-02-17,0,설렁탕,짬뽕,냉모밀,알리오 올리오,79,68,36,49,232,-1.6295124931683416,0,0,1
2025-02-18,1,불고기,볶음밥,라멘,알리오 올리오,75,69,93,54,291,0.0435836458127066,0,0,1
2025-02-19,2,감자탕,마파두부덮밥,냉모밀,알리오 올리오,105,66,48,66,285,2.070313274292037,0,0,1
2025-02-20,3,돈까스,고추잡채덮밥,냉모밀,치킨까스,88,60,47,85,280,1.4192615940824256,0,0,1
2025-02-21,4,설렁탕,짜장면,미소라멘,까르보나라,66,63,79,50,258,-1.1527377386417106,0,0,1
2025-02-22,5,부대찌개,짬뽕,냉모밀,알리오 올리오,0,0,0,0,0,3.057131079725287,0,0,1
2025-02-23,6,돈까스,짜장면,우동,스테이크,0,0,0,0,0,3.090586209458193,0,0,1
2025-02-24,0,감자탕,볶음밥,냉모밀,오믈라이스,89,71,41,65,266,0.5521734938146966,0,0,1
2025-02-25,1,설렁탕,짬뽕,미소라멘,치킨까스,43,42,51,41,177,2.887972717460524,0,0,1
2025-02-26,2,김치찌개,고추잡채덮밥,냉모밀,까르보나라,138,89,70,115,412,0.8179357902963864,0,0,1
2025-02-27,3,부대찌개,마파두부덮밥,미소라멘,오믈라이스,79,44,86,51,260,-1.684449080348651,0,0,1
2025-02-28,4,순대국밥,짜장면,우동,치킨까스,55,59,55,50,219,2.093450517000014,0,0,1
2025-03-01,5,감자탕,짬뽕,규동,스테이크,0,0,0,0,0,12.331839367736032,0,0,0
2025-03-02,6,감자탕,짬뽕,냉모밀,스테이크,0,0,0,0,0,12.00401954026346,0,0,0
2025-03-03,0,돈까스,짬뽕,냉모밀,오믈라이스,261,260,198,219,938,16.418860716568723,0,0,0
2025-03-04,1,불고기,짬뽕,미소라멘,스테이크,216,216,260,234,926,4.6473836143797405,0,0,0
2025-03-05,2,순대국밥,짬뽕,라멘,스테이크,253,239,299,258,1049,7.746947489521291,0,0,0
2025-03-06,3,부대찌개,짜장면,라멘,스테이크,259,262,292,253,1066,8.43878872087689,0,0,0
2025-03-07,4,부대찌개,마파두부덮밥,우동,치킨까스,224,176,214,234,848,10.910218057293584,0,0,0
2025-03-08,5,부대찌개,고추잡채덮밥,가츠동,오믈라이스,0,0,0,0,0,11.23617549070191,0,0,0
2025-03-09,6,부대찌개,고추잡채덮밥,가츠동,까르보나라,0,0,0,0,0,7.478023056680858,0,0,0
2025-03-10,0,불고기,짬뽕,냉모밀,오믈라이스,267,267,142,225,901,9.04452590306752,0,0,0
2025-03-11,1,설렁탕,볶음밥,냉모밀,오믈라이스,300,273,158,250,981,9.417474964429289,0,0,0
2025-03-12,2,순대국밥,고추잡채덮밥,규동,까르보나라,291,225,330,291,1137,19.37227227622768,0,0,0
2025-03-13,3,김치찌개,고추잡채덮밥,미소라멘,까르보나라,298,230,338,298,1164,17.40522584324144,0,0,0
2025-03-14,4,부대찌개,마파두부덮밥,미소라멘,치킨까스,225,176,244,234,879,10.764751746946052,0,0,0
2025-03-15,5,부대찌개,마파두부덮밥,라멘,까르보나라,0,0,0,0,0,10.909250129079602,0,0,0
2025-03-16,6,순대국밥,마파두부덮밥,라멘,알리오 올리오,0,0,0,0,0,8.552388008435118,0,0,0
2025-03-17,0,김치찌개,고추잡채덮밥,규동,알리오 올리오,303,195,287,206,991,6.2756087603242,0,0,0
2025-03-18,1,김치찌개,마파두부덮밥,우동,스테이크,270,221,270,332,1093,11.649359440774427,0,0,0
2025-03-19,2,감자탕,고추잡채덮밥,가츠동,오믈라이스,363,214,302,264,1143,9.006444050267923,0,0,0
2025-03-20,3,감자탕,마파두부덮밥,가츠동,오믈라이스,313,235,313,274,1135,11.74544840501397,0,0,0
2025-03-21,4,돈까스,짜장면,가츠동,오믈라이스,189,212,182,159,742,7.199382452869568,0,0,0
2025-03-22,5,불고기,짜장면,라멘,치킨까스,0,0,0,0,0,9.714076625069229,0,0,0
2025-03-23,6,김치찌개,짬뽕,우동,알리오 올리오,0,0,0,0,0,12.445881285908492,0,0,0
2025-03-24,0,감자탕,볶음밥,가츠동,오믈라이스,195,186,194,170,745,13.098628793351812,0,0,0
2025-03-25,1,제육볶음,짜장면,미소라멘,까르보나라,297,319,285,251,1152,13.252415876226044,0,0,0
2025-03-26,2,설렁탕,짜장면,규동,치킨까스,207,230,206,197,840,8.038533047528889,0,0,0
2025-03-27,3,불고기,짜장면,우동,오믈라이스,313,351,275,263,1202,14.564057190406686,0,0,0
2025-03-28,4,제육볶음,고추잡채덮밥,우동,오믈라이스,251,164,255,203,873,9.59936491019445,0,0,0
2025-03-29,5,부대찌개,볶음밥,라멘,스테이크,0,0,0,0,0,13.89857374382192,0,0,0
2025-03-30,6,제육볶음,짬뽕,냉모밀,오믈라이스,0,0,0,0,0,11.96808397014542,0,0,0
2025-03-31,0,제육볶음,짜장면,냉모밀,알리오 올리오,328,354,168,227,1077,7.870837502766157,0,0,0
2025-04-01,1,돈까스,마파두부덮밥,가츠동,알리오 올리오,272,196,262,196,926,11.051406886256435,0,0,0
2025-04-02,2,불고기,고추잡채덮밥,규동,오믈라이스,277,189,277,233,976,13.096091226191303,0,0,0
2025-04-03,3,순대국밥,고추잡채덮밥,가츠동,치킨까스,264,204,288,288,1044,13.838896141423795,0,0,0
2025-04-04,4,부대찌개,짜장면,미소라멘,알리오 올리오,197,240,214,154,805,11.577036307666743,0,0,0
2025-04-05,5,제육볶음,마파두부덮밥,우동,스테이크,0,0,0,0,0,16.59533667180316,0,0,0
2025-04-06,6,김치찌개,마파두부덮밥,규동,알리오 올리오,0,0,0,0,0,15.022532312959676,0,0,0
2025-04-07,0,부대찌개,마파두부덮밥,라멘,오믈라이스,236,185,267,216,904,11.230037650800742,0,0,0
2025-04-08,1,김치찌개,짬뽕,우동,치킨까스,225,256,225,245,951,14.250365436410831,0,0,0
2025-04-09,2,제육볶음,짜장면,규동,치킨까스,207,223,200,192,822,17.801380455564562,0,0,0
2025-04-10,3,돈까스,짜장면,냉모밀,알리오 올리오,295,330,224,213,1062,17.881453802349082,0,0,0
2025-04-11,4,불고기,짜장면,규동,까르보나라,188,211,188,165,752,8.316000357532507,0,0,0
2025-04-12,5,불고기,짜장면,미소라멘,까르보나라,0,0,0,0,0,9.220400666528548,0,0,0
2025-04-13,6,제육볶음,짜장면,우동,까르보나라,0,0,0,0,0,16.454756360201554,0,0,0
2025-04-14,0,부대찌개,마파두부덮밥,규동,까르보나라,247,161,223,196,827,8.825156847487088,0,0,0
2025-04-15,1,돈까스,볶음밥,우동,스테이크,247,227,260,266,1000,8.032376600124962,1,0,0
2025-04-16,2,설렁탕,짜장면,미소라멘,알리오 올리오,222,296,265,191,974,10.54141760790286,1,0,0
2025-04-17,3,돈까스,고추잡채덮밥,규동,스테이크,296,202,296,320,1114,13.260680128423758,1,0,0
2025-04-18,4,제육볶음,볶음밥,미소라멘,치킨까스,197,175,190,182,744,11.692809880166712,1,0,0
2025-04-19,5,제육볶음,짜장면,라멘,오믈라이스,0,0,0,0,0,10.048309138783225,1,0,0
2025-04-20,6,제육볶음,마파두부덮밥,가츠동,알리오 올리오,0,0,0,0,0,9.977362614826474,1,0,0
2025-04-21,0,순대국밥,짜장면,미소라멘,치킨까스,213,225,241,193,872,9.862988806761871,1,0,0
2025-04-22,1,감자탕,짬뽕,냉모밀,까르보나라,341,296,157,260,1054,9.361471114023171,0,0,0
2025-04-23,2,순대국밥,짬뽕,라멘,알리오 올리오,256,291,303,210,1060,18.844898631828187,0,0,0
2025-04-24,3,돈까스,마파두부덮밥,가츠동,오믈라이스,254,183,243,213,893,12.892533213556664,0,0,0
2025-04-25,4,감자탕,짬뽕,냉모밀,스테이크,186,193,147,209,735,14.660277163214216,0,0,0
2025-04-26,5,감자탕,짜장면,라멘,까르보나라,0,0,0,0,0,10.532767595643229,0,0,0
2025-04-27,6,김치찌개,볶음밥,냉모밀,까르보나라,0,0,0,0,0,11.442129968441854,0,0,0
2025-04-28,0,김치찌개,짜장면,미소라멘,치킨까스,218,232,248,198,896,9.859338055888935,0,0,0
2025-04-29,1,설렁탕,짬뽕,라멘,스테이크,194,193,241,208,836,4.044874995242394,0,0,0
2025-04-30,2,감자탕,짜장면,라멘,스테이크,197,192,213,185,787,7.865972169456401,0,0,0
2025-05-01,3,감자탕,볶음밥,미소라멘,치킨까스,237,189,247,197,870,6.568143960058816,0,0,0
2025-05-02,4,김치찌개,고추잡채덮밥,규동,오믈라이스,179,115,169,142,605,5.250648666145178,0,0,0
2025-05-03,5,돈까스,짬뽕,규동,스테이크,0,0,0,0,0,8.413923077105691,0,0,0
2025-05-04,6,돈까스,마파두부덮밥,우동,오믈라이스,0,0,0,0,0,15.974867038144891,0,0,0
2025-05-05,0,순대국밥,볶음밥,냉모밀,오믈라이스,231,242,199,221,893,11.866691496886936,0,0,0
